Time,AI,AV,SMU1_S,RES
33.1685E+0,91.1652E-12,5.0005E+0,001C0260,
33.2616E+0,93.1003E-12,5.0005E+0,001C0260,
33.3547E+0,90.5342E-12,5.0005E+0,001C0260,
33.4478E+0,89.1461E-12,5.0005E+0,001C0260,
33.5409E+0,92.5113E-12,5.0005E+0,001C0260,
33.6340E+0,92.3851E-12,5.0005E+0,001C0260,
33.7271E+0,92.3851E-12,5.0005E+0,001C0260,
33.8202E+0,94.9512E-12,5.0005E+0,001C0260,
33.9133E+0,92.4693E-12,5.0005E+0,001C0260,
34.0064E+0,94.7829E-12,5.0005E+0,001C0260,
34.0995E+0,94.1520E-12,5.0005E+0,001C0260,
34.1926E+0,97.8958E-12,5.0005E+0,001C0260,
34.2857E+0,96.6759E-12,5.0005E+0,001C0260,
34.3788E+0,106.6876E-12,5.0005E+0,001C0260,
34.4719E+0,102.3548E-12,5.0005E+0,001C0260,
34.5650E+0,105.0470E-12,5.0005E+0,001C0260,
34.6581E+0,98.0641E-12,5.0005E+0,001C0260,
34.7512E+0,93.6892E-12,5.0005E+0,001C0260,
34.8443E+0,99.6626E-12,5.0005E+0,001C0260,
34.9374E+0,102.1866E-12,5.0005E+0,001C0260,
35.0305E+0,107.9917E-12,5.0005E+0,001C0260,
35.1236E+0,96.4656E-12,5.0005E+0,001C0260,
35.2167E+0,107.6131E-12,5.0005E+0,001C0260,
35.3098E+0,101.5135E-12,5.0005E+0,001C0260,
35.4029E+0,96.3394E-12,5.0005E+0,001C0260,
35.4960E+0,101.1770E-12,5.0005E+0,001C0260,
35.5891E+0,105.9304E-12,5.0005E+0,001C0260,
35.6822E+0,99.4102E-12,5.0005E+0,001C0260,
35.7753E+0,96.1711E-12,5.0005E+0,001C0260,
35.8684E+0,100.0833E-12,5.0005E+0,001C0260,
35.9615E+0,103.6589E-12,5.0005E+0,001C0260,
36.0546E+0,104.4581E-12,5.0005E+0,001C0260,
36.1477E+0,95.6242E-12,5.0005E+0,001C0260,
36.2408E+0,97.8958E-12,5.0005E+0,001C0260,
36.3339E+0,102.1024E-12,5.0005E+0,001C0260,
36.4271E+0,104.2899E-12,5.0005E+0,001C0260,
36.5202E+0,100.9666E-12,5.0005E+0,001C0260,
36.6133E+0,100.0412E-12,5.0005E+0,001C0260,
36.7064E+0,101.3873E-12,5.0005E+0,001C0260,
36.7995E+0,100.6301E-12,5.0005E+0,001C0260,
36.8926E+0,104.3740E-12,5.0005E+0,001C0260,
36.9857E+0,98.7792E-12,5.0005E+0,001C0260,
37.0788E+0,100.6722E-12,5.0005E+0,001C0260,
37.1719E+0,101.8500E-12,5.0005E+0,001C0260,
37.2650E+0,104.4161E-12,5.0005E+0,001C0260,
37.3581E+0,103.5327E-12,5.0005E+0,001C0260,
37.4512E+0,102.3548E-12,5.0005E+0,001C0260,
37.5443E+0,99.5364E-12,5.0005E+0,001C0260,
37.6374E+0,103.7430E-12,5.0005E+0,001C0260,
37.7305E+0,109.1695E-12,5.0005E+0,001C0260,
37.8236E+0,102.6913E-12,5.0005E+0,001C0260,
37.9167E+0,97.6855E-12,5.0005E+0,001C0260,
38.0099E+0,100.9246E-12,5.0005E+0,001C0260,
38.1030E+0,103.8271E-12,5.0005E+0,001C0260,
38.1961E+0,101.0087E-12,5.0005E+0,001C0260,
38.2892E+0,101.9341E-12,5.0005E+0,001C0260,
38.3823E+0,99.6205E-12,5.0005E+0,001C0260,
38.4754E+0,101.0087E-12,5.0005E+0,001C0260,
38.5685E+0,98.1903E-12,5.0005E+0,001C0260,
38.6616E+0,106.7297E-12,5.0005E+0,001C0260,
38.7547E+0,102.4390E-12,5.0005E+0,001C0260,
38.8478E+0,105.3415E-12,5.0005E+0,001C0260,
38.9409E+0,103.0279E-12,5.0005E+0,001C0260,
39.0341E+0,102.4390E-12,5.0005E+0,001C0260,
39.1272E+0,104.3319E-12,5.0005E+0,001C0260,
39.2203E+0,102.7755E-12,5.0005E+0,001C0260,
39.3134E+0,101.3032E-12,5.0005E+0,001C0260,
39.4065E+0,101.8921E-12,5.0005E+0,001C0260,
39.4996E+0,100.1674E-12,5.0005E+0,001C0260,
39.5927E+0,103.5747E-12,5.0005E+0,001C0260,
39.6858E+0,99.4102E-12,5.0005E+0,001C0260,
39.7789E+0,104.3319E-12,5.0005E+0,001C0260,
39.8720E+0,100.9666E-12,5.0005E+0,001C0260,
39.9651E+0,104.2478E-12,5.0005E+0,001C0260,
40.0582E+0,105.3415E-12,5.0005E+0,001C0260,
40.1513E+0,105.7622E-12,5.0005E+0,001C0260,
40.2445E+0,107.5710E-12,5.0005E+0,001C0260,
40.3376E+0,104.9629E-12,5.0005E+0,001C0260,
40.4307E+0,104.6264E-12,5.0005E+0,001C0260,
40.5238E+0,107.1924E-12,5.0005E+0,001C0260,
40.6169E+0,105.4257E-12,5.0005E+0,001C0260,
40.7100E+0,102.2707E-12,5.0005E+0,001C0260,
40.8031E+0,103.2382E-12,5.0005E+0,001C0260,
40.8962E+0,105.0050E-12,5.0005E+0,001C0260,
40.9894E+0,105.1312E-12,5.0005E+0,001C0260,
41.0825E+0,104.1216E-12,5.0005E+0,001C0260,
41.1756E+0,106.6035E-12,5.0005E+0,001C0260,
41.2687E+0,110.6418E-12,5.0005E+0,001C0260,
41.3618E+0,106.8979E-12,5.0005E+0,001C0260,
41.4549E+0,104.9208E-12,5.0005E+0,001C0260,
41.5480E+0,103.9954E-12,5.0005E+0,001C0260,
41.6411E+0,100.7563E-12,5.0005E+0,001C0260,
41.7342E+0,98.3585E-12,5.0005E+0,001C0260,
41.8273E+0,103.1120E-12,5.0005E+0,001C0260,
41.9204E+0,108.4965E-12,5.0005E+0,001C0260,
42.0135E+0,107.2766E-12,5.0005E+0,001C0260,
42.1066E+0,107.9917E-12,5.0005E+0,001C0260,
42.1997E+0,108.0758E-12,5.0005E+0,001C0260,
42.2928E+0,110.0529E-12,5.0005E+0,001C0260,
42.3859E+0,109.4219E-12,5.0005E+0,001C0260,
42.4790E+0,101.5556E-12,5.0005E+0,001C0260,
42.5721E+0,103.0699E-12,5.0005E+0,001C0260,
42.6652E+0,103.0279E-12,5.0005E+0,001C0260,
42.7583E+0,108.7489E-12,5.0005E+0,001C0260,
42.8514E+0,108.2020E-12,5.0005E+0,001C0260,
42.9445E+0,106.2670E-12,5.0005E+0,001C0260,
43.0376E+0,108.5385E-12,5.0005E+0,001C0260,
43.1307E+0,107.9075E-12,5.0005E+0,001C0260,
43.2238E+0,102.8175E-12,5.0005E+0,001C0260,
43.3170E+0,104.3319E-12,5.0005E+0,001C0260,
43.4101E+0,108.3282E-12,5.0005E+0,001C0260,
43.5032E+0,107.6551E-12,5.0005E+0,001C0260,
43.5963E+0,108.1179E-12,5.0005E+0,001C0260,
43.6894E+0,113.0817E-12,5.0005E+0,001C0260,
43.7825E+0,109.0854E-12,5.0005E+0,001C0260,
43.8756E+0,107.7814E-12,5.0005E+0,001C0260,
43.9687E+0,106.0987E-12,5.0005E+0,001C0260,
44.0618E+0,107.5289E-12,5.0005E+0,001C0260,
44.1549E+0,112.9134E-12,5.0005E+0,001C0260,
44.2480E+0,105.6360E-12,5.0005E+0,001C0260,
44.3411E+0,103.7430E-12,5.0005E+0,001C0260,
44.4342E+0,109.4219E-12,5.0005E+0,001C0260,
44.5274E+0,106.9821E-12,5.0005E+0,001C0260,
44.6204E+0,109.2116E-12,5.0005E+0,001C0260,
44.7135E+0,109.4640E-12,5.0005E+0,001C0260,
44.8067E+0,110.5577E-12,5.0005E+0,001C0260,
44.8998E+0,102.5651E-12,5.0005E+0,001C0260,
44.9929E+0,112.1141E-12,5.0005E+0,001C0260,
45.0860E+0,111.7776E-12,5.0005E+0,001C0260,
45.1791E+0,120.9060E-12,5.0005E+0,001C0260,
45.2722E+0,110.2212E-12,5.0005E+0,001C0260,
45.3653E+0,111.9880E-12,5.0005E+0,001C0260,
45.4584E+0,111.1466E-12,5.0005E+0,001C0260,
45.5515E+0,109.1695E-12,5.0005E+0,001C0260,
45.6446E+0,110.5998E-12,5.0005E+0,001C0260,
45.7377E+0,112.9134E-12,5.0005E+0,001C0260,
45.8308E+0,111.1046E-12,5.0005E+0,001C0260,
45.9239E+0,114.1754E-12,5.0005E+0,001C0260,
46.0170E+0,108.9171E-12,5.0005E+0,001C0260,
46.1101E+0,112.5769E-12,5.0005E+0,001C0260,
46.2032E+0,116.6152E-12,5.0005E+0,001C0260,
46.2963E+0,110.8522E-12,5.0005E+0,001C0260,
46.3894E+0,111.3149E-12,5.0005E+0,001C0260,
46.4825E+0,112.8713E-12,5.0005E+0,001C0260,
46.5756E+0,106.5614E-12,5.0005E+0,001C0260,
46.6688E+0,106.3090E-12,5.0005E+0,001C0260,
46.7619E+0,110.3474E-12,5.0005E+0,001C0260,
46.8550E+0,112.1983E-12,5.0005E+0,001C0260,
46.9481E+0,109.7584E-12,5.0005E+0,001C0260,
47.0412E+0,111.2308E-12,5.0005E+0,001C0260,
47.1343E+0,114.3857E-12,5.0005E+0,001C0260,
47.2274E+0,116.8256E-12,5.0005E+0,001C0260,
47.3205E+0,120.0226E-12,5.0005E+0,001C0260,
47.4136E+0,119.0130E-12,5.0005E+0,001C0260,
47.5067E+0,117.2041E-12,5.0005E+0,001C0260,
47.5998E+0,121.7894E-12,5.0005E+0,001C0260,
47.6929E+0,118.9289E-12,5.0005E+0,001C0260,
47.7860E+0,114.0492E-12,5.0005E+0,001C0260,
47.8791E+0,116.0684E-12,5.0005E+0,001C0260,
47.9722E+0,114.0071E-12,5.0005E+0,001C0260,
48.0653E+0,113.9650E-12,5.0005E+0,001C0260,
48.1585E+0,111.0204E-12,5.0005E+0,001C0260,
48.2515E+0,111.7356E-12,5.0005E+0,001C0260,
48.3447E+0,116.2787E-12,5.0005E+0,001C0260,
48.4378E+0,113.2499E-12,5.0005E+0,001C0260,
48.5309E+0,116.6994E-12,5.0005E+0,001C0260,
48.6240E+0,117.1621E-12,5.0005E+0,001C0260,
48.7171E+0,119.7281E-12,5.0005E+0,001C0260,
48.8102E+0,117.7931E-12,5.0005E+0,001C0260,
48.9033E+0,118.2979E-12,5.0005E+0,001C0260,
48.9964E+0,117.8351E-12,5.0005E+0,001C0260,
49.0895E+0,113.9230E-12,5.0005E+0,001C0260,
